Description,TotalSalesDollars,GrossProfit,ProfitMargin,StockTurnover,TargetSegment
McCormick Scotch,494.07,197.73,40.02064484789605,1.303030303030303,Low Profit Margin Low Sales
Ch La Fleur Patris-Querre 09,493.81,476.01,96.3953747392722,19.0,High Profit Margin Low Sales
Echeverria Ltd Edtn Cab Svgn,492.83,261.23,53.00610758273645,1.4166666666666667,Low Profit Margin Low Sales
Tullia Prosecco,491.67,97.27000000000004,19.78359468749365,0.825,Low Profit Margin Low Sales
Tormaresca Primitivo,491.63,196.07,39.88161829017757,1.0277777777777777,Low Profit Margin Low Sales
Woodford Rsv Master Coll Pnt,489.95,361.39,73.76058781508317,2.5,High Profit Margin Low Sales
Jadot Savigny Les Beaune 12,489.86,373.21,76.18707385783694,2.8,High Profit Margin Low Sales
Tineta Tinto Fino Ribera Del,489.65,41.81,8.538752169917288,0.7291666666666666,Low Profit Margin Low Sales
Fish Eye Moscato,487.39,24.549999999999955,5.037033997414793,0.7261904761904762,Low Profit Margin Low Sales
Terra de Touros Red,487.39,111.54999999999995,22.8872155768481,0.8472222222222222,Low Profit Margin Low Sales
Les Dauphins Cotes du Rhone,486.15,280.95,57.790805307004014,1.118421052631579,Low Profit Margin Low Sales
Peregrine Pnt Nr,485.82,374.16,77.01617883166605,3.0,High Profit Margin Low Sales
Cigar Zin Old Vine Zinfandel,485.73,47.97000000000003,9.875856957569026,0.75,Low Profit Margin Low Sales
Alain Lorieux Chinon Express,485.73,289.89,59.68130442838614,1.6875,Low Profit Margin Low Sales
Loukatos Mastic Liqueur,485.73,247.59,50.97276264591439,1.5,Low Profit Margin Low Sales
Lafite Rsv Speciale Bl Brdx,485.72,341.96,70.40270114469241,1.1666666666666667,High Profit Margin Low Sales
4 Orange Vodka,483.78,415.58,85.90268303774444,5.5,High Profit Margin Low Sales
Three Olives Whipped Cream,483.56,432.02,89.34155016957564,7.333333333333333,High Profit Margin Low Sales
J W Dant Bourbon,482.79,173.90999999999997,36.021872863978125,1.1666666666666667,Low Profit Margin Low Sales
Tiamo Chianti,481.63,291.82,60.59007952162448,1.0,Low Profit Margin Low Sales
Nozzole La Forra Chianti Gra,480.87,328.83000000000004,68.38230706843846,2.1666666666666665,High Profit Margin Low Sales
Purity Vodka,479.88,127.07999999999998,26.481620405101275,1.0,Low Profit Margin Low Sales
Mollydooker Gigglepot Cab Sv,479.88,122.39999999999998,25.50637659414853,1.0,Low Profit Margin Low Sales
Sonoma-Cutrer Pierres Chard,479.88,164.15999999999997,34.208552138034506,1.0,Low Profit Margin Low Sales
Trefethen Merlot Napa,479.88,162.12,33.78344586146537,1.0,Low Profit Margin Low Sales
Carpineto Molin Vecchio,479.8,159.99999999999994,33.34722801167152,1.0,Low Profit Margin Low Sales
Tippy Cow Choclate Rum Cream,479.76,222.72,46.42321160580289,1.0,Low Profit Margin Low Sales
Alexander Vly Vyds Sin Znfdl,479.76,170.15999999999997,35.46773386693346,1.0,Low Profit Margin Low Sales
Chicken & Turkey Cotes du Rh,479.47,366.0700000000001,76.34888522743863,2.523809523809524,High Profit Margin Low Sales
Smashberry Red,477.6,344.66,72.16499162479062,2.3529411764705883,High Profit Margin Low Sales
Vistamar Svgn Bl,477.51,189.39,39.66199660740089,1.0,Low Profit Margin Low Sales
Gran Gala Liqueur,476.19,397.98,83.57588357588358,4.858585858585859,High Profit Margin Low Sales
Huber Gruner Veltliner Trais,475.72,81.15999999999991,17.06045573026148,0.7777777777777778,Low Profit Margin Low Sales
Ch Moncontour Vouvray Demi S,474.71,201.11,42.36481220113332,1.2083333333333333,Low Profit Margin Low Sales
Mr Boston Peppermint Schnaps,473.77,77.85999999999996,16.43413470671422,0.8795180722891566,Low Profit Margin Low Sales
DK Burst Blustery Pmnt Trav,472.57,76.08999999999997,16.101318323211373,0.8958333333333334,Low Profit Margin Low Sales
GH Mumm Cordon Rouge,472.49,163.67000000000002,34.63988655844568,1.0,Low Profit Margin Low Sales
Dom de Reuilly Pierre Plates,469.53,138.81,29.56360615935084,0.9791666666666666,Low Profit Margin Low Sales
Gallo Twin Vly Pink Moscato,469.06,121.38,25.877286487869355,0.8867924528301887,Low Profit Margin Low Sales
Krug Rose Champagne,467.98,3.1000000000000227,0.6624214710030392,0.6666666666666666,Low Profit Margin Low Sales
Mollydooker Violinist Verdel,467.78,98.83999999999996,21.1295908332977,0.8461538461538461,Low Profit Margin Low Sales
Very Old Barton,467.64,115.91999999999996,24.78829869130099,1.0,Low Profit Margin Low Sales
Smirnoff Mango Vodka,467.64,108.0,23.09468822170901,1.0,Low Profit Margin Low Sales
Tentaka Kuni Hawk Heavens J,467.64,261.24,55.86348473184501,1.5,Low Profit Margin Low Sales
Brownstone Merlot Cal,467.48,100.28000000000004,21.451185077436477,0.8666666666666667,Low Profit Margin Low Sales
Livingston Rhine Calif,465.41,159.82999999999993,34.34176317655399,0.8939393939393939,Low Profit Margin Low Sales
Bols Pomegranate Liqueur,465.01,234.67,50.46558138534655,1.4848484848484849,Low Profit Margin Low Sales
Allen's Ginger Brandy,464.7,51.78000000000003,11.1426726920594,0.8333333333333334,Low Profit Margin Low Sales
Apimed Slovak Mead,464.58,177.3,38.163502518403725,1.0,Low Profit Margin Low Sales
Don Simon Selecion Chard,464.07,191.91,41.35367509211972,1.1071428571428572,Low Profit Margin Low Sales
Fetzer Eagle Peak Merlot Cal,462.59,50.48000000000002,10.912471086707455,0.7192982456140351,Low Profit Margin Low Sales
Moonstone Plum Sake,461.68,166.93,36.15707849592792,1.031111111111111,Low Profit Margin Low Sales
Ken Forrester Petit Pinotage,461.67,62.150000000000034,13.46199666428402,0.75,Low Profit Margin Low Sales
Pro.mis.Q.ous Red CA,461.58,183.04,39.65509770787297,1.105263157894737,Low Profit Margin Low Sales
Lincourt Courtney's Chard,461.58,352.38,76.34212920837125,2.8,High Profit Margin Low Sales
Chi Chi's Chocolate Malt RTD,461.58,452.86,98.11083669136444,42.0,High Profit Margin Low Sales
La Terre Chard Cal,461.16,120.10999999999996,26.04519038945268,0.8842105263157894,Low Profit Margin Low Sales
Yosemite Road Moscato,460.68,142.56,30.945558739255013,1.0,Low Profit Margin Low Sales
Yosemite Road Cab Svgn,460.68,155.76000000000005,33.810888252149006,1.0,Low Profit Margin Low Sales
Cappelletti Apertivoch,459.77,271.89,59.13608978402245,1.6428571428571428,Low Profit Margin Low Sales
Tasca D'Almerita Lamuri Nero,459.64,238.48,51.88408319554433,1.894736842105263,Low Profit Margin Low Sales
Barefoot Bubbly Tropical Fus,459.54,74.27000000000004,16.161813987900953,0.7796610169491526,Low Profit Margin Low Sales
Howling Moon Pnt Grigio Lodi,459.54,141.78000000000003,30.852591722156948,0.9583333333333334,Low Profit Margin Low Sales
Ninety+Cellars Lot 90 Rosso,458.83,235.51,51.32837870235163,1.4166666666666667,Low Profit Margin Low Sales
JJ Prum Bernkasteler Bads 11,458.83,317.71,69.24351066843928,2.125,High Profit Margin Low Sales
Jargon Pinot Nr CA,458.7,135.89999999999998,29.62720732504905,0.8333333333333334,Low Profit Margin Low Sales
Twisted Chard Cal,458.49,41.00999999999999,8.944578943924618,0.7183098591549296,Low Profit Margin Low Sales
Bodini Malbec Mendoza,457.62,128.32,28.04073248546829,1.027027027027027,Low Profit Margin Low Sales
HandCraft Artisan Coll Pet S,457.41,261.91,57.25935156642837,1.58,Low Profit Margin Low Sales
Bella Bolla Pink Moscato,456.89,229.88000000000005,50.31407997548645,1.297872340425532,Low Profit Margin Low Sales
Antinori Badia Chianti Clsc,455.88,131.01,28.73782574361674,0.9230769230769232,Low Profit Margin Low Sales
Guillaume Vrignaud Chablis 1,455.88,156.0,34.21953145564623,1.0,Low Profit Margin Low Sales
Poggio Amorelli Chianti Clsc,455.76,305.88,67.11427066877303,2.0,High Profit Margin Low Sales
Circa Pinot Grigio,455.64,137.39999999999998,30.15538583091914,1.0,Low Profit Margin Low Sales
Merum Monastrell Jumilla,455.62,74.5,16.35134541942847,0.7916666666666666,Low Profit Margin Low Sales
Bella Italia Pnt Grigio Ter,455.52,191.04,41.93888303477344,1.0,Low Profit Margin Low Sales
Jacobs Crk Chard Rsv,455.05,161.5,35.49060542797495,1.0,Low Profit Margin Low Sales
Fifty Shades Of Grey Wh Silk,450.59,398.23,88.3796799751437,5.857142857142857,High Profit Margin Low Sales
BV Coastal Estate Red,450.59,7.069999999999993,1.5690539070995793,0.5694444444444444,Low Profit Margin Low Sales
Admiral Nelson Egg Nog,450.31,357.49,79.38753303279962,4.0588235294117645,High Profit Margin Low Sales
Brinley Gold Shipwrk Coconut,449.82,106.38,23.649459783913564,1.0,Low Profit Margin Low Sales
Ch Cantegril Sauternes 11,449.75,315.11,70.0633685380767,2.272727272727273,High Profit Margin Low Sales
Ch de Berne Rose,449.7,304.94,67.80965087836336,2.142857142857143,High Profit Margin Low Sales
Villa Mount Eden Gran Rs Pnt,449.64,141.84000000000003,31.54523618895117,1.0,Low Profit Margin Low Sales
Tozai Snow Maiden Junmai Ngr,449.57,149.61,33.5555657233873,1.0,Low Profit Margin Low Sales
Riojana Cab Svgn,449.4,85.07999999999998,18.93190921228304,0.8333333333333334,Low Profit Margin Low Sales
Acacia Winery Pnt Nr Carnero,447.84,15.670000000000016,3.499017506252237,0.6956521739130435,Low Profit Margin Low Sales
Hawk Crest Merlot,444.69,156.32999999999998,35.154826958105645,1.0,Low Profit Margin Low Sales
Ch Marquis d'Alesme,443.88,141.95999999999998,31.981616653149494,1.0,Low Profit Margin Low Sales
Mer Soliel Reserve Chard SB,441.74,22.69999999999993,5.1387694118712215,0.7222222222222222,Low Profit Margin Low Sales
Temptation Znfdl,441.72,237.96,53.87123064384678,1.25,Low Profit Margin Low Sales
Ch Talbot St Julien 11 GC,439.92,298.0,67.73958901618475,2.0,High Profit Margin Low Sales
Fonseca Guimaraens Port,439.89,152.35000000000002,34.63365841460366,1.0,Low Profit Margin Low Sales
Crossbarn Cab Svgn,439.89,150.47999999999996,34.208552138034506,1.0,Low Profit Margin Low Sales
Old Forester Bourbon,439.8,166.99999999999994,37.97180536607548,0.9090909090909092,Low Profit Margin Low Sales
Silverado GEO Cab Svg,437.94,153.54000000000002,35.059597205096594,1.0,Low Profit Margin Low Sales
Aska Bolgheri Rosso,434.85,125.57,28.876624123260896,0.9375,Low Profit Margin Low Sales
Vinum Cellars Pnt Nr,433.7,15.740000000000007,3.629236799631084,0.6976744186046512,Low Profit Margin Low Sales
Cinquante-Cinq Chardonnay L,433.69,207.94,47.94669003205054,1.24,Low Profit Margin Low Sales
Liberty Creek Cab Svgn Tetra,432.71,146.15000000000003,33.775507845901416,0.8958333333333334,Low Profit Margin Low Sales
La Scolca Black Label Gavi,431.88,134.04000000000002,31.03639899972215,1.0,Low Profit Margin Low Sales
Bocelli Sangiovese,431.76,139.92000000000002,32.40689271817677,1.0,Low Profit Margin Low Sales
Merlo Family Vyds Pnt Nr,431.76,147.59999999999997,34.18565869927737,1.0,Low Profit Margin Low Sales
Lyrarakis Assyrtiko,431.73,40.05000000000001,9.276631227850745,0.75,Low Profit Margin Low Sales
Cristobal Pie de Palo Malbec,431.64,147.59999999999997,34.195162635529606,1.0,Low Profit Margin Low Sales
Hahn Pnt Nr Monterey,431.64,137.88,31.94328607172644,1.0,Low Profit Margin Low Sales
L.A. Cetto Cab Svgn,431.64,147.59999999999997,34.195162635529606,1.0,Low Profit Margin Low Sales
Goats Do Roam White,431.52,153.12,35.483870967741936,1.0,Low Profit Margin Low Sales
Phantom Bay Svgn Bl,431.52,78.71999999999997,18.242491657397103,0.8,Low Profit Margin Low Sales
The Pass Svgn Bl,431.52,153.12,35.483870967741936,1.0,Low Profit Margin Low Sales
Sutter Home Znfdl,431.28,139.67999999999995,32.38731218697829,1.0,Low Profit Margin Low Sales
Creta Olympia White,431.28,243.12,56.3717306622148,1.5,Low Profit Margin Low Sales
Cercius CdR Vielles V Rouge,429.69,69.34999999999997,16.139542460843856,0.7209302325581395,Low Profit Margin Low Sales
Roncolato Pnt Grigio Veneto,428.58,132.89999999999998,31.009379812403747,1.0,Low Profit Margin Low Sales
Bota Brick Cab Svgn,427.59,146.19,34.18929348207394,0.9761904761904762,Low Profit Margin Low Sales
La Demoiselle Sociando Haut,424.83,288.83,67.98719487795118,2.125,High Profit Margin Low Sales
Leroux Polish Blackberry Bdy,422.53,5.510000000000048,1.3040494166094827,0.8103448275862069,Low Profit Margin Low Sales
Taittinger Brut Millesime,419.94,147.24,35.06215173596228,1.0,Low Profit Margin Low Sales
Pali Wine Co Pnt Nr Fiddlstx,419.93,297.5,70.84514085680946,2.333333333333333,High Profit Margin Low Sales
Ch Doisy-Daene Sauternes 11,419.86,359.47,85.61663411613395,4.666666666666667,High Profit Margin Low Sales
Vincent Van Gogh Raspberry,419.85,29.25,6.966773847802788,0.8333333333333334,Low Profit Margin Low Sales
Tenuta la Favola Bianco,419.76,143.51999999999998,34.19096626643796,1.0,Low Profit Margin Low Sales
Vieux Clocher Cote du Rhone,419.7,259.54,61.83940910173933,1.3636363636363635,Low Profit Margin Low Sales
Bigi Orvieto Clsc Vendemmia,419.65,135.61,32.31502442511617,0.9722222222222222,Low Profit Margin Low Sales
Las Pizarras Garnacha,419.4,133.79999999999995,31.902718168812584,1.0,Low Profit Margin Low Sales
Sutter Home Muscato,419.3,85.81999999999994,20.46744574290483,0.8333333333333334,Low Profit Margin Low Sales
Blackstone Winemakers Malbec,419.3,349.09000000000003,83.25542570951586,4.117647058823529,High Profit Margin Low Sales
Luigi Bosca Malbec SV DOC,418.83,59.78999999999997,14.275481699018686,0.7083333333333334,Low Profit Margin Low Sales
Zorah Red,417.81,282.27,67.55941695986213,2.111111111111111,High Profit Margin Low Sales
Smirnoff Lime Vodka,416.08,283.6,68.15996923668524,2.333333333333333,High Profit Margin Low Sales
Wairau River Svgn Bl,415.74,168.06,40.424303651320535,1.0833333333333333,Low Profit Margin Low Sales
La Volpe Prosecco,415.74,37.02000000000004,8.904603838937806,0.7222222222222222,Low Profit Margin Low Sales
Ninety Cellars Lot 105 Chard,415.68,58.160000000000025,13.991531947652044,0.7804878048780488,Low Profit Margin Low Sales
Farnese Edizone Cinque Autoc,413.91,255.31,61.68249136285666,1.8,Low Profit Margin Low Sales
Canadian Club Sherry Cask,413.82,104.94,25.358851674641148,1.0,Low Profit Margin Low Sales
Marchesi Bassini Chianti Rsv,413.64,137.88,33.33333333333333,1.0,Low Profit Margin Low Sales
Mayfair London Dry Gin,411.82,361.84,87.86362974114904,6.0,High Profit Margin Low Sales
Hogue Clrs Pnt Gris Columbia,411.64,133.0,32.309785249246914,1.0,Low Profit Margin Low Sales
Ravines Cabernet Franc,409.75,311.23,75.95607077486272,2.083333333333333,High Profit Margin Low Sales
Mark West Pnt Nr Santa Lucia,409.72,385.9,94.18627355267012,9.333333333333334,High Profit Margin Low Sales
Bacardi Limon Traveler,409.59,395.0100000000001,96.4403427818062,20.5,High Profit Margin Low Sales
Herzog Kosher Znfdl,409.59,368.55,89.98022412656559,6.833333333333333,High Profit Margin Low Sales
Head to Head Red Toscana,409.59,20.19,4.929319563465905,0.6833333333333333,Low Profit Margin Low Sales
Barco de Piedra Temp Red,407.76,144.71999999999997,35.49146556798116,1.0,Low Profit Margin Low Sales
Manteo Red Blend Sonoma Cnty,407.76,139.44,34.19658622719247,1.0,Low Profit Margin Low Sales
Pietro Rinaldi di Como Dolce,407.76,139.44,34.19658622719247,1.0,Low Profit Margin Low Sales
Liberty Creek Prem RSV Merlo,407.49,101.97000000000004,25.02392696753295,0.8947368421052632,Low Profit Margin Low Sales
Querceto Vin Santo Chianti C,406.89,140.90999999999997,34.63098134630981,1.0,Low Profit Margin Low Sales
Barefoot Cellars Rosa Red,406.58,309.38,76.09326577795268,1.8666666666666667,High Profit Margin Low Sales
Fattoria Del Cerro Vino Nob,404.7,298.86,73.8472942920682,2.5,High Profit Margin Low Sales
Riebeek Cellars Chard,403.61,238.25,59.02975644805629,1.625,Low Profit Margin Low Sales
Smirnoff Coconut,402.69,37.29000000000002,9.26022498696268,0.8611111111111112,Low Profit Margin Low Sales
Flowers Sonoma Cst Pnt Nr,399.96,333.29999999999995,83.33333333333333,4.0,High Profit Margin Low Sales
Chateau Giscours Margaux,399.92,229.87,57.47899579915983,1.6,Low Profit Margin Low Sales
Homericon Mastiha,399.8,14.239999999999952,3.56178089044521,0.7407407407407407,Low Profit Margin Low Sales
The Culprit Red,399.8,49.339999999999975,12.341170585292645,0.7407407407407407,Low Profit Margin Low Sales
Bacardi Oakheart Spiced Trav,399.6,392.14,98.13313313313314,40.0,High Profit Margin Low Sales
Clos LaChance Meritage,399.6,365.6,91.4914914914915,8.0,High Profit Margin Low Sales
Dr McGillicudy's Buttersctch,398.97,343.67,86.13930871995387,5.757142857142857,High Profit Margin Low Sales
Galliano Tiki Gift Pack,398.79,341.23,85.56633817297325,5.25,High Profit Margin Low Sales
Donum Russian River Pnt Nr,395.94,128.39999999999992,32.429155932717066,1.0,Low Profit Margin Low Sales
La Crema Russian Rive Pnt Nr,395.88,126.60000000000002,31.97938769324038,1.0,Low Profit Margin Low Sales
Becker Family Pnt Bl,395.78,256.1,64.70766587498105,1.8333333333333333,Low Profit Margin Low Sales
Kir-Yianni Akakies Yianakoho,395.78,133.76,33.79655364091162,1.0,Low Profit Margin Low Sales
C Monaci Kreos Rosato,395.78,262.02,66.20344635908837,2.0,High Profit Margin Low Sales
Angoves Nine Vines Moscato,395.67,9.060000000000002,2.289786943665176,0.673469387755102,Low Profit Margin Low Sales
Rib Shack Red,395.64,129.95999999999998,32.84804367606915,1.0,Low Profit Margin Low Sales
Wild Horse Pnt Nr CC,395.64,55.31999999999999,13.982408249924172,0.75,Low Profit Margin Low Sales
Vendange Sweet White,395.01,362.01,91.64578111946533,8.25,High Profit Margin Low Sales
Spring 44 Honey Vodka,391.86,348.46,88.92461593426223,7.0,High Profit Margin Low Sales
Hangar One Mandarin Blossom,391.86,97.16000000000004,24.794569489103257,1.0,Low Profit Margin Low Sales
Netzl Rosanna Rose,391.72,218.2,55.70305320126621,1.1666666666666667,Low Profit Margin Low Sales
Boones Sangria,391.69,119.77000000000004,30.57775281472594,0.9924242424242424,Low Profit Margin Low Sales
Chateau Gazin Pomerol 10,389.97,121.02000000000004,31.033156396645907,1.0,Low Profit Margin Low Sales
Herradura Anejo LaCaretta DB,389.94,80.45999999999998,20.633943683643636,1.0,Low Profit Margin Low Sales
Balcones TX Whisky Single Ba,389.94,90.0,23.08047391906447,1.0,Low Profit Margin Low Sales
Cazadores Anejo Tequila,389.87,233.21,59.81737502244337,1.8571428571428568,Low Profit Margin Low Sales
Pinnacle Key Lime Whipped,389.7,278.34,71.42417244033872,2.5,High Profit Margin Low Sales
Serbal Chardonnay,389.7,152.64,39.16859122401847,1.1111111111111112,Low Profit Margin Low Sales
Flipflop Spiced Rum,389.57,276.29,70.92178555843621,2.6875,High Profit Margin Low Sales
Bota Brick Pnt Grigio,387.63,67.94999999999999,17.529602971906197,0.7708333333333334,Low Profit Margin Low Sales
Ch Jean De Gue Lalande 10,386.91,240.71000000000004,62.21343464888476,1.8,Low Profit Margin Low Sales
Luiano Rosato,385.0,236.07999999999998,53.40963156877558,1.5851449275362317,Low Profit Margin Low Sales
Gardacho Garnacha,383.76,129.6,33.771106941838646,1.0,Low Profit Margin Low Sales
Penfolds Tawny Port Club,383.76,119.03999999999996,31.01938711694808,1.0,Low Profit Margin Low Sales
Jesse James Spiced Bourbon,383.76,84.0,21.88868042526579,1.0,Low Profit Margin Low Sales
Zonin Moscato,383.64,187.8,48.95214263371911,1.0,Low Profit Margin Low Sales
Arrow Blackraspberry Liqueur,383.52,79.19999999999999,20.65081351689612,1.0,Low Profit Margin Low Sales
Sutter Home White Merlot Cal,383.36,114.74,29.9300918196995,0.9696969696969696,Low Profit Margin Low Sales
Taittinger Brut Francaise,382.99,122.45,31.97211415441656,1.0,Low Profit Margin Low Sales
Spring Vly Uriah Walla Walla,380.89,231.58,60.79970595184962,1.5714285714285714,Low Profit Margin Low Sales
Chanrion Cote de Brouilly,379.8,354.48,93.33333333333331,10.0,High Profit Margin Low Sales
Graham's Six Grapes Gift Pk,379.8,220.54999999999995,58.07003686150605,1.5384615384615383,Low Profit Margin Low Sales
Fairview Pinotage Paarl,377.73,217.08,57.469621157969975,1.588235294117647,Low Profit Margin Low Sales
Margaritaville Tangerine Teq,376.74,242.94,64.48479057174708,2.1666666666666665,Low Profit Margin Low Sales
Dom de La Foret 15 Rose,374.75,15.110000000000014,4.032021347565047,0.6944444444444444,Low Profit Margin Low Sales
Hatzimichalis Kapnias Red,373.83,255.75,68.41344996388733,2.125,High Profit Margin Low Sales
Caffo Grappa Italiana,373.83,100.8,26.964128079608383,0.8947368421052632,Low Profit Margin Low Sales
Steele Pacini Mendocno Znfdl,373.78,85.81,22.957354593611218,0.7586206896551724,Low Profit Margin Low Sales
Handsome Devil Cab Svgn,373.66,104.38,27.934485896269333,0.9444444444444444,Low Profit Margin Low Sales
Jimenez Landi Bajondillo Men,371.76,115.44,31.05229180116204,1.0,Low Profit Margin Low Sales
Poema Brut Cava Penedes,371.69,63.88999999999999,17.18905539562538,0.8157894736842105,Low Profit Margin Low Sales
I Lauri Trebbiano d'Abruzzo,371.64,151.32,40.71682273167582,1.0,Low Profit Margin Low Sales
Simi Cab Svgn Alexander Vly,367.98,125.88000000000002,34.20838089026578,1.0,Low Profit Margin Low Sales
St Mayhem Red Coffee & Peppe,367.84,119.35999999999996,32.44889082209655,1.0,Low Profit Margin Low Sales
Grand Sigognac Medoc Bordx,367.77,111.92999999999998,30.43478260869565,0.9583333333333334,Low Profit Margin Low Sales
Barefoot Summer Red Spritzer,367.54,59.74000000000001,16.254013168634707,0.8070175438596491,Low Profit Margin Low Sales
Rex Goliath Svgn Bl,366.68,50.420000000000016,13.750409076033604,0.7619047619047619,Low Profit Margin Low Sales
Bliss Cab Svgn,363.74,21.02000000000004,5.778853026887347,0.7222222222222222,Low Profit Margin Low Sales
Cormons Schioppettino,363.72,59.08000000000004,16.243264049268678,0.8235294117647058,Low Profit Margin Low Sales
Candoni Moscato,362.25,64.64999999999998,17.846790890269144,0.8333333333333334,Low Profit Margin Low Sales
Scorpion Anejo Mexcal,359.92,159.94000000000003,44.43765281173594,1.3333333333333333,Low Profit Margin Low Sales
Miolo  Lote 43,359.88,9.420000000000016,2.61753917972658,0.6666666666666666,Low Profit Margin Low Sales
Auchentoshan Classic Scotch,359.88,339.73,94.4009114149161,12.0,High Profit Margin Low Sales
Right Gin,359.88,80.88,22.474158052684228,1.0,Low Profit Margin Low Sales
Cantine Cantena Taurasi,359.88,111.72,31.04368122707569,1.0,Low Profit Margin Low Sales
13th Colony Sthrn Corn Whsky,359.82,152.73,42.446223111555774,1.3846153846153846,Low Profit Margin Low Sales
Vigna Magana Dignus,359.82,346.31,96.24534489466956,18.0,High Profit Margin Low Sales
Boundary Breaks Rsl Rsv #198,359.82,31.25999999999999,8.68767717191929,0.75,Low Profit Margin Low Sales
Dom Serene Roadblock Syrah,359.8,286.36,79.58866036687049,3.333333333333333,High Profit Margin Low Sales
Eden Ice Windfall Orchard,359.79999999999995,126.27999999999994,35.09727626459143,0.8333333333333334,Low Profit Margin Low Sales
Rosso del Popolo Lange Rosso,359.76,120.0,33.3555703802535,1.0,Low Profit Margin Low Sales
Cavit Pinot Noir Bottega Vi,359.76,118.32,32.88859239492995,1.0,Low Profit Margin Low Sales
Foxglove Znfdl,359.76,116.64,32.421614409606406,1.0,Low Profit Margin Low Sales
Dr Tanisch Feinherb Rsl,359.76,116.64,32.421614409606406,1.0,Low Profit Margin Low Sales
Dom Piquemal Cotes du Roussi,359.76,235.68,65.51034022681789,2.0,High Profit Margin Low Sales
Schlink Haus Auslese,359.73,58.05000000000001,16.13710282712034,0.75,Low Profit Margin Low Sales
Cristobal Pie Palo Viognier,359.7,147.0,40.867389491242704,1.0,Low Profit Margin Low Sales
Ty Ku Cucumber Sake,359.7,122.99999999999996,34.195162635529606,1.0,Low Profit Margin Low Sales
Josef Weinberg Radiance Mosl,359.64,113.39999999999998,31.531531531531527,1.0,Low Profit Margin Low Sales
Mas la Chevaliere Chard,359.64,111.59999999999997,31.03103103103102,1.0,Low Profit Margin Low Sales
The Curator Red,359.64,111.59999999999997,31.03103103103102,1.0,Low Profit Margin Low Sales
Marchesi Bassini Sangiovese,359.64,124.56,34.63463463463464,1.0,Low Profit Margin Low Sales
Canaletto Pnt Nr Pavia,359.64,114.84,31.93193193193193,1.0,Low Profit Margin Low Sales
Ninety+Cellars Lot 112 Svgn,359.64,111.59999999999997,31.03103103103102,1.0,Low Profit Margin Low Sales
Brownstone Pnt Nr,359.6,4.999999999999943,1.3904338153503737,0.6666666666666666,Low Profit Margin Low Sales
El Caballo Gold Tequila,359.6,133.16000000000005,37.03003337041157,1.1764705882352942,Low Profit Margin Low Sales
Oak Leaf Merlot Cal,358.8,120.00000000000004,33.44481605351171,1.0,Low Profit Margin Low Sales
Vinum Cellars Chard,358.04999999999995,112.88999999999996,31.529116045245072,0.6944444444444444,Low Profit Margin Low Sales
Chevalier L'Aujardiere Chard,356.79,334.42999999999995,93.73300821211356,10.5,High Profit Margin Low Sales
F Coppola Rosso & Bianc Shir,354.68,132.76000000000002,37.430923649486864,0.8421052631578947,Low Profit Margin Low Sales
Silo Whiskey,354.42,254.07,71.68613509395632,2.6666666666666665,High Profit Margin Low Sales
Gallo Family Vyds Sweet Red,354.29,82.13,23.181574416438508,0.8452380952380952,Low Profit Margin Low Sales
Liquore Strega,353.88,89.75999999999999,25.364530349270936,1.0,Low Profit Margin Low Sales
Vin Vault Cab Svgn,352.82,228.62,64.79791395045632,1.0,Low Profit Margin Low Sales
Belle Ambiance Chard,352.66,65.46000000000004,18.561787557420757,0.85,Low Profit Margin Low Sales
Moillard Ch D'Eau Pnt Nr,351.77,65.83999999999997,18.716775165591148,0.8518518518518519,Low Profit Margin Low Sales
Grooner Gruner Veltliner,351.64,208.84,59.390285519281086,1.5,Low Profit Margin Low Sales
Jacques Bonet Brandy,351.56,115.61,32.884856070087615,1.1282051282051282,Low Profit Margin Low Sales
Iron Horse Wedding Cuvee,350.91,58.83000000000004,16.76498247413868,0.75,Low Profit Margin Low Sales
Jose Cuervo Tropina,350.82,100.26,28.578758337609028,1.0,Low Profit Margin Low Sales
Olivier Chablis Savary,350.73,298.05,84.97989906765888,4.5,High Profit Margin Low Sales
Stellar Organics Cab Svgn,350.73,36.81,10.495252758532205,0.75,Low Profit Margin Low Sales
Cantele Chard Salento,350.73,182.94,52.1597810281413,1.2857142857142858,Low Profit Margin Low Sales
Livingston Clrs Rhine Calif,350.46000000000004,307.16,87.64480967870799,5.4,High Profit Margin Low Sales
Jadot Marsannay Clos Roy 12,349.90000000000003,326.88000000000005,93.4209774221206,10.0,High Profit Margin Low Sales
Geyser Peak Tectonic Red,349.86,237.02,67.74709883953581,2.0,High Profit Margin Low Sales
Luxardo Amaretto di Saschira,349.86,154.41999999999996,44.137655062024805,1.0,Low Profit Margin Low Sales
The Usual Suspect Cab Svgn,349.65,97.17,27.79064779064779,0.7291666666666666,Low Profit Margin Low Sales
Sutter Home Red Moscato,349.65,69.92999999999995,19.999999999999982,0.8333333333333334,Low Profit Margin Low Sales
Rittenhouse Rye Bonded Whsky,347.88,80.27999999999997,23.07692307692307,1.0,Low Profit Margin Low Sales
Smirnoff Wh Peach Sorbet,346.5,262.26,75.68831168831169,3.240740740740741,High Profit Margin Low Sales
Van Ruiten Family Cab Svgn,346.17,305.55,88.2658809255568,5.5,High Profit Margin Low Sales
Zardetto Pros di Coneg Brut,345.86,306.98,88.75845717920546,5.333333333333333,High Profit Margin Low Sales
